447,mensa_lunata
448,gueridon
449,personal_table
450,candelabrum
451,egg_stool
452,egg_table
453,egg_locker
454,egg_lantern
455,egg_buffet
456,pepo_lantern
457,cushaw_lantern
458,calabazilla_lantern
459,candle_holder
460,bakery_platter
461,buffalo_milk_case
472,broken_single_hook_fishing_rod
473,broken_composite_fishing_rod
474,red_chip
475,blue_chip
476,yellow_chip
477,green_chip
478,clear_chip
479,purple_chip
480,white_chip
481,black_chip
482,broken_clothespole
483,broken_mithran_fishing_rod
484,broken_tarutaru_fishing_rod
485,broken_willow_fishing_rod
486,broken_yew_fishing_rod
487,broken_bamboo_fishing_rod
488,broken_fastwater_fishing_rod
489,broken_lu_shangs_fishing_rod
490,broken_carbon_fishing_rod
491,broken_glass_fiber_fishing_rod
492,canteen_of_drachenfall_water
493,brass_canteen
494,quadav_augury_shell
495,quadav_charm
496,quadav_chestplate
497,gigas_socks
498,yagudo_bead_necklace
499,gigas_necklace
500,polar_fir_sapling
501,quadav_helm
502,garlaige_key
503,pinch_of_valkurm_sunsand
504,rhinostery_canteen
505,sheepskin
506,square_of_coeurl_leather
507,goblin_mail
508,goblin_helm
509,orc_mask
510,goblin_armor
511,goblin_mask
512,new_linkshell
513,linkshell
514,pearlsack
515,linkpearl
516,ripped_pearlsack
517,broken_linkpearl
519,linkshell
520,linkshell
521,linkshell
522,linkshell
523,linkshell
524,linkshell
525,linkshell
526,linkshell
527,linkshell
528,linkshell
529,luminicloth
530,copy_of_the_castle_floor_plans
531,lanolin_cube
532,magicmart_flyer
533,chunk_of_derfland_humus
534,clump_of_gausebit_wildgrass
535,engraved_key
536,adventurer_coupon
537,damselfly_worm
538,magicked_skull
539,crab_apron
540,bloody_robe
541,cup_of_dhalmel_saliva
542,wild_rabbit_tail
543,rusty_key
544,pile_of_answer_sheets
545,shelling_piece
546,starfall_tear
547,tomb_guards_waterskin
548,tenshodo_invite
549,delkfutt_key
550,steam_clock
551,bruised_starfruit
552,lock_of_hiwons_hair
553,dangruf_stone
554,gold_orcmask
555,clock_tower_petition
556,divination_sphere
557,ahriman_lens
558,tarut_card_the_fool
559,tarut_card_death
560,pinch_of_zeruhn_soot
561,tarut_card_the_king
562,tarut_card_the_hermit
563,chunk_of_glocolite
564,sack_of_fingernails
565,sack_of_teeth
566,goblin_cup
567,skin_of_well_water
568,goblin_die
569,dish_of_gusgen_clay
570,clay_tablet
571,lump_of_selbina_clay
572,bag_of_herb_seeds
573,bag_of_vegetable_seeds
574,bag_of_fruit_seeds
575,bag_of_grain_seeds
576,sirens_tear
577,brass_key
578,eagle_button
579,gilt_glasses
580,bronze_box
581,starfruit
582,meteorite
583,smooth_stone
584,torn_epistle
585,muddy_bar_tab
586,odd_postcard
587,damp_envelope
588,copy_of_art_for_everyone
589,copy_of_koru-morus_thesis
590,sailors_cap
591,ripped_cap
592,supplies_order
593,parcel_for_the_magic_shop
594,parcel_for_the_auction_house
595,parcel_for_the_pub
596,quadav_backplate
597,chunk_of_mine_gravel
598,sharp_stone
599,onz_of_mythril_sand
600,dose_of_ointment
601,ointment_case
602,blessed_waterskin
603,skin_of_cheval_river_water
604,vatical_fragment
605,pickaxe
606,quadav_fetich_head
607,quadav_fetich_torso
608,quadav_fetich_arms
609,quadav_fetich_legs
610,bag_of_san_dorian_flour
611,bag_of_rye_flour
612,bunch_of_kazham_peppers
613,faded_crystal
614,bulb_of_mhaura_garlic
615,stick_of_selbina_butter
616,piece_of_pie_dough
617,ginger_root
618,pod_of_blue_peas
619,popoto
620,box_of_tarutaru_rice
621,pot_of_crying_mustard
622,pinch_of_dried_marjoram
623,handful_of_bay_leaves
624,clump_of_pamtam_kelp
625,bottle_of_apple_vinegar
626,pinch_of_black_pepper
627,pot_of_maple_sugar
628,stick_of_cinnamon
629,ear_of_millioncorn
630,ogre_pumpkin
631,bag_of_horo_flour
632,kukuru_bean
633,flask_of_olive_oil
634,poetic_parchment
635,clump_of_windurstian_tea_leaves
636,sprig_of_chamomile
637,vial_of_slime_oil
638,sprig_of_sage
639,ronfaure_chestnut
640,chunk_of_copper_ore
641,chunk_of_tin_ore
642,chunk_of_zinc_ore
643,chunk_of_iron_ore
644,chunk_of_mythril_ore
645,chunk_of_darksteel_ore
646,chunk_of_adaman_ore
647,chunk_of_molybdenum_ore
648,copper_ingot
649,bronze_ingot
650,brass_ingot
651,iron_ingot
652,steel_ingot
653,mythril_ingot
654,darksteel_ingot
655,adaman_ingot
656,beastcoin
657,lump_of_tama-hagane
658,damascus_ingot
659,tin_ingot
660,bronze_sheet
661,brass_sheet
662,iron_sheet
663,mythril_sheet
664,darksteel_sheet
665,adaman_sheet
666,steel_sheet
667,blessed_mythril_sheet
668,orichalcum_sheet
669,molybdenum_sheet
670,aluminum_sheet
671,silver_sheet
672,handful_of_bronze_scales
673,handful_of_brass_scales
674,handful_of_iron_scales
675,handful_of_adaman_scales
676,handful_of_steel_scales
677,chunk_of_white_steel
678,chunk_of_aluminum_ore
679,aluminum_ingot
680,iron_chain
681,mythril_chain
682,darksteel_chain
683,adaman_chain
684,aluminum_chain
685,chunk_of_khroma_ore
686,imperial_wootz_ingot
687,scarletite_ingot
688,arrowwood_log
689,lauan_log
690,elm_log
691,maple_log
692,beech_log
693,walnut_log
694,chestnut_log
695,willow_log
696,yew_log
697,holly_log
698,ash_log
699,oak_log
700,mahogany_log
701,rosewood_log
702,ebony_log
703,petrified_log
704,bamboo_stick
705,piece_of_arrowwood_lumber
706,piece_of_lauan_lumber
707,piece_of_elm_lumber
708,piece_of_maple_lumber
709,piece_of_beech_lumber
710,piece_of_chestnut_lumber
711,piece_of_walnut_lumber
712,piece_of_willow_lumber
713,piece_of_yew_lumber
714,piece_of_holly_lumber
715,piece_of_ash_lumber
716,piece_of_oak_lumber
717,piece_of_mahogany_lumber
718,piece_of_rosewood_lumber
719,piece_of_ebony_lumber
720,piece_of_ancient_lumber
721,piece_of_rattan_lumber
722,divine_log
723,piece_of_divine_lumber
724,piece_of_magnolia_lumber
725,piece_of_hickory_lumber
726,piece_of_steel_walnut_lumber
727,dogwood_log
728,piece_of_dogwood_lumber
729,bloodwood_log
730,piece_of_bloodwood_lumber
731,aquilaria_log
732,kapor_log
733,piece_of_kapor_lumber
734,chunk_of_thokcha_ore
735,thokcha_ingot
736,chunk_of_silver_ore
737,chunk_of_gold_ore
738,chunk_of_platinum_ore
739,chunk_of_orichalcum_ore
740,chunk_of_phrygian_ore
741,chunk_of_palladian_brass_ore
742,palladian_brass_ingot
743,phrygian_gold_ingot
744,silver_ingot
745,gold_ingot
746,platinum_ingot
747,orichalcum_ingot
748,gold_beastcoin
749,mythril_beastcoin
750,silver_beastcoin
751,platinum_beastcoin
752,gold_sheet
753,phrygian_gold_sheet
754,platinum_sheet
755,palladian_brass_sheet
756,chunk_of_durium_ore
757,durium_ingot
758,durium_sheet
759,durium_chain
760,silver_chain
761,gold_chain
762,platinum_chain
763,orichalcum_chain
764,brass_chain
765,palladian_brass_chain
766,ormolu_ingot
767,carnelian
768,flint_stone
769,red_rock
770,blue_rock
771,yellow_rock
772,green_rock
773,translucent_rock
774,purple_rock
775,black_rock
776,white_rock
777,fulmenite
778,heliodor
779,aventurine
780,clarite
781,larimar
782,selenite
783,tenebrite
784,jadeite
785,emerald
786,ruby
787,diamond
788,peridot
789,topaz
790,garnet
791,aquamarine
792,pearl
793,black_pearl
794,sapphire
795,lapis_lazuli
796,light_opal
797,painite
798,turquoise
799,onyx
800,amethyst
801,chrysoberyl
802,moonstone
803,sunstone
804,spinel
805,zircon
806,tourmaline
807,sardonyx
808,goshenite
809,clear_topaz
810,fluorite
811,ametrine
812,deathstone
813,angelstone
814,amber_stone
815,sphene
816,spool_of_silk_thread
817,spool_of_grass_thread
818,spool_of_cotton_thread
819,spool_of_linen_thread
820,spool_of_wool_thread
821,spool_of_rainbow_thread
822,spool_of_silver_thread
823,spool_of_gold_thread
824,square_of_grass_cloth
825,square_of_cotton_cloth
826,square_of_linen_cloth
827,square_of_wool_cloth
828,square_of_velvet_cloth
829,square_of_silk_cloth
830,square_of_rainbow_cloth
831,square_of_shining_cloth
832,clump_of_sheep_wool
833,clump_of_moko_grass
834,ball_of_saruta_cotton
835,flax_flower
836,square_of_damascene_cloth
837,spool_of_malboro_fiber
838,spider_web
839,piece_of_crawler_cocoon
840,chocobo_feather
841,yagudo_feather
842,giant_bird_feather
843,giant_bird_plume
844,phoenix_feather
845,black_chocobo_feather
846,insect_wing
847,bird_feather
848,square_of_dhalmel_leather
849,undead_skin
850,square_of_sheep_leather
851,square_of_ram_leather
852,lizard_skin
853,raptor_skin
854,cockatrice_skin
855,square_of_black_tiger_leather
856,rabbit_hide
857,dhalmel_hide
858,wolf_hide
859,ram_skin
860,behemoth_hide
861,black_tiger_hide
862,square_of_behemoth_leather
863,coeurl_hide
864,handful_of_fish_scales
865,handful_of_nidhoggs_scales
866,handful_of_wyvern_scales
867,handful_of_dragon_scales
868,handful_of_pugil_scales
869,lizard_molt
870,square_of_smooth_sheep_leather
871,caliginous_wolf_hide
872,square_of_tough_dhalmel_leather
873,square_of_light_ram_leather
874,amaltheia_hide
875,square_of_amaltheia_leather
876,manta_skin
877,square_of_manta_leather
878,karakul_skin
879,square_of_karakul_leather
880,bone_chip
881,crab_shell
882,sheep_tooth
883,behemoth_horn
884,black_tiger_fang
885,turtle_shell
886,demon_skull
887,coral_fragment
888,seashell
889,beetle_shell
890,old_tigers_fang
891,bat_fang
892,wyrm_skull
893,giant_femur
894,beetle_jaw
895,ram_horn
896,scorpion_shell
897,scorpion_claw
898,chicken_bone
899,ifrit_horn
900,set_of_fish_bones
901,venomous_claw
902,demon_horn
903,dragon_talon
904,set_of_giant_fish_bones
905,wyvern_skull
906,starmite_shell
907,cold_bone
908,adamantoise_shell
909,guivres_skull
910,lumbering_horn
911,rampaging_horn
912,beehive_chip
913,lump_of_beeswax
914,vial_of_mercury
915,jar_of_toad_oil
916,cactuar_needle
917,sheet_of_parchment
918,sprig_of_mistletoe
919,clump_of_boyahda_moss
920,malboro_vine
921,bottle_of_ahriman_tears
922,bat_wing
923,dryad_root
924,vial_of_fiend_blood
925,giant_stinger
926,lizard_tail
927,coeurl_whisker
928,pinch_of_bomb_ash
929,jar_of_black_ink
930,vial_of_beastman_blood
931,cermet_chunk
932,loop_of_carbon_fiber
933,loop_of_glass_fiber
934,pinch_of_yuhtunga_sulfur
935,ahriman_wing
936,chunk_of_rock_salt
937,block_of_animal_glue
938,sprig_of_papaka_grass
939,hecteyes_eye
940,revival_tree_root
941,red_rose
942,philosophers_stone
943,pinch_of_poison_dust
944,pinch_of_venom_dust
945,pinch_of_paralysis_dust
946,pinch_of_crystal_dust
947,jar_of_firesand
948,carnation
949,rain_lily
950,tahrongi_cactus
951,wijnruit
952,bag_of_poison_flour
953,treant_bulb
954,magic_pot_shard
955,golem_shard
956,lilac
957,amaryllis
958,marguerite
959,dahlia
960,ace_of_cups_card
961,two_of_cups_card
962,three_of_cups_card
963,four_of_cups_card
964,five_of_cups_card
965,six_of_cups_card
966,seven_of_cups_card
967,eight_of_cups_card
968,nine_of_cups_card
969,ten_of_cups_card
970,jack_of_cups_card
971,queen_of_cups_card
972,king_of_cups_card
973,ace_of_batons_card
974,two_of_batons_card
975,three_of_batons_card
976,four_of_batons_card
977,five_of_batons_card
978,six_of_batons_card
979,seven_of_batons_card
980,eight_of_batons_card
981,nine_of_batons_card
982,ten_of_batons_card
983,jack_of_batons_card
984,queen_of_batons_card
985,king_of_batons_card
986,ace_of_swords_card
987,two_of_swords_card
988,three_of_swords_card
989,four_of_swords_card
990,five_of_swords_card
991,six_of_swords_card
992,seven_of_swords_card
993,eight_of_swords_card
994,nine_of_swords_card
995,ten_of_swords_card
996,jack_of_swords_card
997,queen_of_swords_card
998,king_of_swords_card
999,ace_of_coins_card
1000,two_of_coins_card
1001,three_of_coins_card
1002,four_of_coins_card
1003,five_of_coins_card
1004,six_of_coins_card
1005,seven_of_coins_card
1006,eight_of_coins_card
1007,nine_of_coins_card
1008,ten_of_coins_card
1009,jack_of_coins_card
1010,queen_of_coins_card
1011,king_of_coins_card
1012,nue_fang
1013,morbolger_vine
1014,dodo_skin
1015,sand_bat_fang
1016,remi_shell
1017,scorpion_stinger
1018,bulb_of_shaman_garlic
1019,chunk_of_lufet_salt
1020,sickle
1021,hatchet
1022,set_of_thiefs_tools
1023,living_key
1024,ghelsba_chest_key
1025,palborough_chest_key
1026,giddeus_chest_key
1027,ranperre_chest_key
1028,dangruf_chest_key
1029,horutoto_chest_key
1030,ordelle_chest_key
1031,gusgen_chest_key
1032,shakhrami_chest_key
1033,davoi_chest_key
1034,beadeaux_chest_key
1035,oztroja_chest_key
1036,delkfutt_chest_key
1037,feiyin_chest_key
1038,zvahl_chest_key
1039,eldieme_chest_key
1040,nest_chest_key
1041,garlaige_chest_key
1042,davoi_coffer_key
1043,beadeaux_coffer_key
1044,oztroja_coffer_key
1045,nest_coffer_key
1046,eldieme_coffer_key
1047,garlaige_coffer_key
1048,zvahl_coffer_key
1049,uggalepih_coffer_key
1050,rancor_den_coffer_key
1051,kuftal_coffer_key
1052,boyahda_coffer_key
1053,cauldron_coffer_key
1054,quicksand_coffer_key
1055,grotto_chest_key
1056,onzozo_chest_key
1057,toraimarai_coffer_key
1058,ruaun_coffer_key
1059,grotto_coffer_key
1060,velugannon_coffer_key
1061,sacrarium_chest_key
1062,oldton_chest_key
1063,newton_coffer_key
1064,psoxja_chest_key
1088,piece_of_ancient_papyrus
1089,clump_of_exoray_mold
1090,chunk_of_bomb_coal
1091,lump_of_chandelier_coal
1092,regal_die
1093,antique_coin
1094,nail_puller
1095,well_weight
1096,tavnazia_pass
1097,canteen_of_yagudo_holy_water
1098,tavnazia_bell
1099,parasite_skin
1100,xalmo_feather
1101,mottled_quadav_egg
1102,bunch_of_blazing_peppers
1103,davoi_storage_key
1104,glowstone
1105,bag_of_seeds
1106,whine_cellar_key
1107,pinch_of_glittersand
1108,pinch_of_sulfur
1109,artificial_lens
1110,vial_of_black_beetle_blood
1111,block_of_gelatin
1112,handful_of_orcish_mail_scales
1113,old_earring
1114,vial_of_quadav_mage_blood
1115,skeleton_key
1116,manticore_hide
1117,square_of_manticore_leather
1118,antican_pauldron
1119,tonberry_coat
1120,casablanca
1121,antican_robe
1122,wyvern_skin
1123,manticore_fang
1124,wyvern_wing
1125,carbuncles_ruby
1126,beastmens_seal
1127,kindreds_seal
1128,copy_of_the_wyvern_codex
1129,copy_of_the_griffon_codex
1130,moon_orb
1131,star_orb
1132,square_of_raxa
1133,vial_of_dragon_blood
1134,sheet_of_bast_parchment
1135,norg_shell
1136,uggalepih_key
1137,prelate_key
1138,unlit_lantern
1139,rancor_flame
1140,flame_of_crimson_rancor
1141,flame_of_blue_rancor
1142,judgment_key
1143,cursed_key
1144,jar_of_rafflesia_nectar
1145,tonberry_board
1146,slab_of_elshimo_marble
1147,rock_of_ancient_salt
1148,clump_of_shoalweed
1149,star_spinel
1150,snobby_letter
1151,lump_of_oriental_steel
1152,lump_of_bomb_steel
1153,sacred_branch
1154,three-leaf_mandragora_bud
1155,handful_of_iron_sand
1156,crawler_calculus
1157,handful_of_the_sands_of_silence
1158,wandering_bulb
1159,wyvern_egg
1160,frag_rock
1161,uchitake
1162,tonberry_lantern
1163,lock_of_manticore_hair
1164,tsurara
1165,doll_shard
1166,banishing_charm
1167,kawahori-ogi
1168,sack_of_fish_bait
1169,earth_pendulum
1170,makibishi
1171,ice_pendulum
1172,lightning_pendulum
1173,hiraishin
1174,wind_pendulum
1175,clotho_orb
1176,mizu-deppo
1177,comet_orb
1178,lachesis_orb
1179,shihei
1180,atropos_orb
1181,clump_of_goobbue_humus
1182,jusatsu
1183,offering_to_uggalepih
1184,uggalepih_whistle
1185,kaginawa
1186,bomb_queen_core
1187,pinch_of_bomb_queen_ash
1188,sairui-ran
1189,rattling_egg
1190,antican_tag
1191,kodoku
1192,fallen_star
1193,high-quality_crab_shell
1194,shinobi-tabi
1195,flask_of_romaeve_spring_water
1196,qiqirn_cape
1197,sahagin_key
1198,sacred_sprig
1199,northern_fur
1200,piece_of_eastern_pottery
1201,southern_mummy
1202,bottle_of_bubbly_water
1203,egils_torch
1204,eye_of_nept
1205,dose_of_desert_light
1206,elder_branch
1207,bottle_of_rust_b_gone
1208,ancients_key
1209,vial_of_desert_venom
1210,damp_scroll
1211,handful_of_bronze_bolt_heads
1212,handful_of_mythril_bolt_heads
1213,handful_of_darksteel_bolt_heads
1214,handful_of_stone_arrowheads
1215,handful_of_bone_arrowheads
1216,handful_of_iron_arrowheads
1217,handful_of_silver_arrowheads
1218,handful_of_fire_arrowheads
1219,handful_of_ice_arrowheads
1220,handful_of_lightning_arrowheads
1221,bag_of_chocobo_fletchings
1222,bag_of_yagudo_fletchings
1223,bag_of_bird_fletchings
1224,bag_of_insect_fletchings
1225,gold_nugget
1226,mythril_nugget
1227,platinum_nugget
1228,darksteel_nugget
1229,adaman_nugget
1230,copper_nugget
1231,brass_nugget
1232,bronze_nugget
1233,silver_nugget
1234,iron_nugget
1235,steel_nugget
1236,bag_of_cactus_stems
1237,bag_of_tree_cuttings
1238,bag_of_tree_saplings
1239,goblin_doll
1240,koma
1241,pinch_of_twinkle_powder
1242,handful_of_blind_bolt_heads
1243,handful_of_acid_bolt_heads
1244,handful_of_holy_bolt_heads
1245,handful_of_venom_bolt_heads
1246,handful_of_bloody_bolt_heads
1247,handful_of_sleep_bolt_heads
1248,handful_of_beetle_arrowheads
1249,handful_of_horn_arrowheads
1250,handful_of_scorpion_arrowheads
1251,handful_of_demon_arrowheads
1252,handful_of_poison_arrowheads
1253,handful_of_sleep_arrowheads
1254,bag_of_blk._chocobo_fletchings
1255,chunk_of_fire_ore
1256,chunk_of_ice_ore
1257,chunk_of_wind_ore
1258,chunk_of_earth_ore
1259,chunk_of_lightning_ore
1260,chunk_of_water_ore
1261,chunk_of_light_ore
1262,chunk_of_dark_ore
1263,leshonki_bulb
1264,clump_of_great_boyahda_moss
1265,four-leaf_korrigan_bud
1266,tonberry_rattle
1267,bag_of_bee_larvae
1268,doll_gizmo
1269,mana_barrel
1270,arachne_web
1271,pigeons_blood_ruby
1272,arioch_fang
1273,namtar_bone
1274,southern_pearl
1275,amemet_skin
1276,tarasque_skin
1277,lindwurm_skin
1278,spool_of_twinthread
1279,square_of_taffeta_cloth
1280,square_of_sarcenet_cloth
1281,square_of_cheviot_cloth
1282,flauros_whisker
1283,ose_whisker
1284,inferno_core
1285,luminous_core
1286,spirit_core
1287,frigid_core
1288,wooden_hakutaku_eye
1289,burning_hakutaku_eye
1290,earthen_hakutaku_eye
1291,golden_hakutaku_eye
1292,damp_hakutaku_eye
1293,narasimha_hide
1294,spool_of_arachne_thread
1295,twincoon
1296,yowie_skin
1297,square_of_narasimha_leather
1298,hakutaku_eye_cluster
1299,fire_bead
1300,ice_bead
1301,wind_bead
1302,earth_bead
1303,lightning_bead
1304,water_bead
1305,light_bead
1306,dark_bead
1307,silver_leaf
1308,mythril_leaf
1309,gold_leaf
1310,platinum_leaf
1311,piece_of_oxblood
1312,piece_of_angel_skin
1313,lock_of_sirens_hair
1314,dryadic_abjuration_head
1315,dryadic_abjuration_body
1316,dryadic_abjuration_hands
1317,dryadic_abjuration_legs
1318,dryadic_abjuration_feet
1319,earthen_abjuration_head
1320,earthen_abjuration_body
1321,earthen_abjuration_hands
1322,earthen_abjuration_legs
1323,earthen_abjuration_feet
1324,aquarian_abjuration_head
1325,aquarian_abjuration_body
1326,aquarian_abjuration_hands
1327,aquarian_abjuration_legs
1328,aquarian_abjuration_feet
1329,martial_abjuration_head
1330,martial_abjuration_body
1331,martial_abjuration_hands
1332,martial_abjuration_legs
1333,martial_abjuration_feet
1334,wyrmal_abjuration_head
1335,wyrmal_abjuration_body
1336,wyrmal_abjuration_hands
1337,wyrmal_abjuration_legs
1338,wyrmal_abjuration_feet
1339,neptunal_abjuration_head
1340,neptunal_abjuration_body
1341,neptunal_abjuration_hands
1342,neptunal_abjuration_legs
1343,neptunal_abjuration_feet
1344,cursed_kabuto
1345,cursed_kabuto_-1
1346,cursed_togi
1347,cursed_togi_-1
1348,cursed_kote
1349,cursed_kote_-1
1350,cursed_haidate
1351,cursed_haidate_-1
1352,cursed_sune-ate
1353,cursed_sune-ate_-1
1354,cursed_celata
1355,cursed_celata_-1
1356,cursed_hauberk
1357,cursed_hauberk_-1
1358,cursed_mufflers
1359,cursed_mufflers_-1
1360,cursed_breeches
1361,cursed_breeches_-1
1362,cursed_sollerets
1363,cursed_sollerets_-1
1364,cursed_crown
1365,cursed_crown_-1
1366,cursed_dalmatica
1367,cursed_dalmatica_-1
1368,cursed_mitts
1369,cursed_mitts_-1
1370,cursed_slacks
1371,cursed_slacks_-1
1372,cursed_pumps
1373,cursed_pumps_-1
1374,cursed_schaller
1375,cursed_schaller_-1
1376,cursed_cuirass
1377,cursed_cuirass_-1
1378,cursed_handschuhs
1379,cursed_handschuhs_-1
1380,cursed_diechlings
